Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Visitor,Guest_ID,Filename,Names,Hits
375,14 Novembre 1780,1780-01-14,SCHWERDT,1,Mr. Borell Mr. Jain Hr. Develay de Geneve. Doctor Gruber von Gaifs f. 2. Fehr von Frauenfeld. Kraufs Virtuos von Ulm. Bayer Musicus aus Tyrol f. 2. Mr. Desousecret. de Lyon. Hauptm. Bar. v. Rothenthal in Kayf. Diensten. Kreich Hr. Doctor Seeger von Tübingen. Lötzleck von Lahr. Stoferscht von Lübeck. Ognibene. Mr. Calla Piccola di Pergine. Freyhoffer von Kirchberg.,375,0188.txt,"Mr. Borell Mr, Jain Hr, Develay de Geneve, Doctor Gruber von Gaifs, Fehr von Frauenfeld, Kraufs Virtuos von Ulm, Bayer Musicus aus Tyrol, Mr. Desousecret, de Lyon, Hauptm. Bar, von Rothenthal in Kayf, Diensten. Kreich Hr, Doctor Seeger von Tübingen, Lötzleck von Lahr, Stoferscht von Lübeck, Ognibene, Mr. Calla Piccola di Pergine, Freyhoffer von Kirchberg",". Borell  (https://de.wikipedia.org/wiki/Borellis_Zwergbuntbarsch https://de.wikipedia.org/wiki/Borell https://de.wikipedia.org/wiki/Borelliose https://de.wikipedia.org/wiki/Borel-Lebesgue-Ma%C3%9F https://de.wikipedia.org/wiki/Borellus https://de.wikipedia.org/wiki/Borelli https://de.wikipedia.org/wiki/Borell-Seidel https://de.wikipedia.org/wiki/Borello https://de.wikipedia.org/wiki/Borella https://de.wikipedia.org/wiki/Borelli_Vranski), Jain Hr (https://de.wikipedia.org/wiki/Jan_Hru%C5%A1%C3%ADnsk%C3%BD https://de.wikipedia.org/wiki/Jan_Hrdina https://de.wikipedia.org/wiki/Jan_H%C5%99ebejk https://de.wikipedia.org/wiki/Jan_Hru%C5%A1ka_(Radsportler) https://de.wikipedia.org/wiki/Jan_Hron https://de.wikipedia.org/wiki/Jan_Hrbat%C3%BD https://de.wikipedia.org/wiki/Jan_H%C5%99%C3%ADmal%C3%BD https://de.wikipedia.org/wiki/Jan_hrabe_z_Rottalu https://de.wikipedia.org/wiki/Jan_Hruska https://de.wikipedia.org/wiki/Jai_Narayan_Vyas), Jain  (https://de.wikipedia.org/wiki/Jain https://de.wikipedia.org/wiki/Jainismus https://de.wikipedia.org/wiki/Jain_(S%C3%A4ngerin) https://de.wikipedia.org/wiki/Jaina_Lee_Ortiz https://de.wikipedia.org/wiki/Jainzenberg https://de.wikipedia.org/wiki/Jainaba_Bah https://de.wikipedia.org/wiki/Jainvillotte https://de.wikipedia.org/wiki/Jainistische_Kunst https://de.wikipedia.org/wiki/Jainendra_K._Jain https://de.wikipedia.org/wiki/Jainosaurus), Fehr  (https://de.wikipedia.org/wiki/Fehr https://de.wikipedia.org/wiki/Fehring https://de.wikipedia.org/wiki/Fehrbellin https://de.wikipedia.org/wiki/Fehrbach https://de.wikipedia.org/wiki/Fehraltorf https://de.wikipedia.org/wiki/Fehrbelliner_Platz https://de.wikipedia.org/wiki/Fehrs-Gilde https://de.wikipedia.org/wiki/Fehren https://de.wikipedia.org/wiki/Fehrenbach_(Masserberg) https://de.wikipedia.org/wiki/Fehrenbracht), de Lyon (https://de.wikipedia.org/wiki/De%E2%80%99Longhi https://de.wikipedia.org/wiki/De_Long_Mountains https://de.wikipedia.org/wiki/De-Long-Inseln https://de.wikipedia.org/wiki/De_Leonismus https://de.wikipedia.org/wiki/Delonte_West https://de.wikipedia.org/wiki/Deljan_Peewski https://de.wikipedia.org/wiki/De_Leon_Daran https://de.wikipedia.org/wiki/Delton https://de.wikipedia.org/wiki/De_Longis https://de.wikipedia.org/wiki/Del_Monte_Foods), Hauptm. Bar (https://de.wikipedia.org/wiki/Hauptmarkt_(N%C3%BCrnberg) https://de.wikipedia.org/wiki/Hauptmarkt_(Krakau) https://de.wikipedia.org/wiki/Hauptmarkt_(Trier) https://de.wikipedia.org/wiki/Hauptmarschall_der_Waffengattung https://de.wikipedia.org/wiki/Hauptmarkt_13_(Trier) https://de.wikipedia.org/wiki/Hauptmarkt)"
376,14 Novembre 1780,1780-01-14,STORCHEN,2,Hr. Benjamin Wolff von Mannheim f. 2. Jacob Pfund von Unter-Hallau. Jof. Hudel von Bremgarten f. 2. Sebast. Hunziker von Leimbach. Joh. Rauch von Landau.,376,0188.txt,UNABLE TO PARSE,
377,14 Novembre 1780,1780-01-14,ADLER,3,Hr. Jacob Clement von Regenspurg f. 2. Ammann Kesselring von Märstetten. Marianne Mossner v. Schaffhausen. 6 Landl.,377,0188.txt,"Hr. Jacob Clement von Regenspurg, Ammann Kesselring von Märstetten, Marianne Mossner von Schaffhausen",. Jacob Clement  (https://de.wikipedia.org/wiki/Jacobus_Clemens_non_Papa https://de.wikipedia.org/wiki/Jacob_Clemens)
378,14 Novembre 1780,1780-01-14,HIRSCHEN,4,Hr. Jof. Stirnimann von Rheiden f. 2. 4 Landl. Leonold Brucker von Raitatt. Mich. Hierholzer aus dem Schwarzwald.,378,0188.txt,"Hr. Jof. Stirnimann von Rheiden, Leonold Brucker von Raitatt, Mich. Hierholzer aus dem Schwarzwald",
379,14 Novembre 1780,1780-01-14,RAABEN,5,Hr. Bodmer von Wülfflingen f. 3. Truttmann von Schweitz. 4 Leipziger Fuhrleuth.,379,0188.txt,"Hr. Bodmer von Wülfflingen, Truttmann von Schweitz",". Bodmer  (https://de.wikipedia.org/wiki/Bodmerei https://de.wikipedia.org/wiki/Bodmer-Eiche https://de.wikipedia.org/wiki/Bodmer-Papyri https://de.wikipedia.org/wiki/Bodmer https://de.wikipedia.org/wiki/Bodmeriana https://de.wikipedia.org/wiki/Bodmershof https://de.wikipedia.org/wiki/Bo_Derek https://de.wikipedia.org/wiki/Bodersweier https://de.wikipedia.org/wiki/Bommern https://de.wikipedia.org/wiki/Bad_Mergentheim), Truttmann  (https://de.wikipedia.org/wiki/Truttmann https://de.wikipedia.org/wiki/Trauttmansdorff https://de.wikipedia.org/wiki/Trettmann https://de.wikipedia.org/wiki/Trettmann/Diskografie https://de.wikipedia.org/wiki/Trettmann_(Album) https://de.wikipedia.org/wiki/Trauttmannsdorff-Weinsberg https://de.wikipedia.org/wiki/Trutmann)"
380,14 Novembre 1780,1780-01-14,LEUEN,8,Hr. Samuel Müller von Lenzburg. 10 Landl. Uhlmann von Augspurg. 6 Handw. 5 Holländische Sergenten. & 18 Recrouten. 1 Französischer Sergent & 2 Recroutes. RÖSSLI. Hr. Sulzer von Winterthur. Mr. Bastard de Strasburg. Hr. Calandre de Turin. Aloisi Brändli von Eschenbach. f. 2.,380,0188.txt,UNABLE TO PARSE,
381,14 Novembre 1780,1780-01-14,SCHWANEN,6,10 Holländische Recrouten 4 Landl.,381,0188.txt,,
382,15 Novembre 1780,1780-01-15,SCHWERDT,1,Mr. Jain Hr. Develay de Geneve. Doctor Gruber von Gais f. 2. Kraufs Virtuos von Ulm. Bayer Muficus aus Tyrol f. 2. Mr. Desoufecret. de Lyon. Doctor Seeger von Tubingen. Ognibene. Mr. Caffa Piccola di Pergine. Freyhoffer von Kirchberg. Mela von Maynz. 2. Thränier.,382,0190.txt,"Mr. Jain Hr, Develay de Geneve, Doctor Gruber von Gais, Kraufs Virtuos von Ulm, Bayer Muficus aus Tyrol, Mr. Desoufecret, de Lyon, Doctor Seeger von Tubingen, Ognibene, Mr. Caffa Piccola di Pergine, Freyhoffer von Kirchberg, Mela von Maynz, Thränier","Mr. Jain  (https://de.wikipedia.org/wiki/Mr._Vain https://de.wikipedia.org/wiki/Mr._Rain https://de.wikipedia.org/wiki/Mija%C3%ADn_L%C3%B3pez https://de.wikipedia.org/wiki/Maja_Ingold https://de.wikipedia.org/wiki/M._Rainer_Lepsius), . Jain  (https://de.wikipedia.org/wiki/Jainismus https://de.wikipedia.org/wiki/Jain_(S%C3%A4ngerin) https://de.wikipedia.org/wiki/Jaina_Lee_Ortiz https://de.wikipedia.org/wiki/Jainzenberg https://de.wikipedia.org/wiki/Jainaba_Bah https://de.wikipedia.org/wiki/Jainvillotte https://de.wikipedia.org/wiki/Jainistische_Kunst https://de.wikipedia.org/wiki/Jainendra_K._Jain https://de.wikipedia.org/wiki/Jainosaurus https://de.wikipedia.org/wiki/Jainzental), de Lyon (https://de.wikipedia.org/wiki/De%E2%80%99Longhi https://de.wikipedia.org/wiki/De_Long_Mountains https://de.wikipedia.org/wiki/De-Long-Inseln https://de.wikipedia.org/wiki/De_Leonismus https://de.wikipedia.org/wiki/Delonte_West https://de.wikipedia.org/wiki/Deljan_Peewski https://de.wikipedia.org/wiki/De_Leon_Daran https://de.wikipedia.org/wiki/Delton https://de.wikipedia.org/wiki/De_Longis https://de.wikipedia.org/wiki/Del_Monte_Foods), Mela  (https://de.wikipedia.org/wiki/Mela https://de.wikipedia.org/wiki/Melatonin https://de.wikipedia.org/wiki/Melanie_M%C3%BCller https://de.wikipedia.org/wiki/Melaten-Friedhof https://de.wikipedia.org/wiki/Melania_Trump https://de.wikipedia.org/wiki/Melanie_Klein https://de.wikipedia.org/wiki/Melanchthon-Gymnasium_N%C3%BCrnberg https://de.wikipedia.org/wiki/Melamin https://de.wikipedia.org/wiki/Melanine https://de.wikipedia.org/wiki/Melanie_B), Thränier (https://de.wikipedia.org/wiki/Thr%C3%A4nert)"
383,15 Novembre 1780,1780-01-15,STORCHEN,2,Hr. Benjamin Wolff von Mannheim f. 2. Jacob Pfund von Unter- allau. 2 Landl.,383,0190.txt,UNABLE TO PARSE,
384,15 Novembre 1780,1780-01-15,ADLER,3,Hr. Johann Stampfer aus Tyrol f. 3. Ammann Kefselring von Märftetten. Marianne Mofiner v. Schaffhausen. 4 Landl.,384,0190.txt,"Hr. Johann Stampfer aus Tyrol, Ammann Kefselring von Märftetten, Marianne Mofiner von Schaffhausen",
385,15 Novembre 1780,1780-01-15,HIRSCHEN,4,Hr. Auguftin Steigner aus Tyrol. Hr. Michael Kern von Bamberg f. 3. Mufc. Hr. Mich. Winckler v. Schlettlingen. f. 3. Leonhard Fornaro von Langenfee. 3 Handw. 3 Landl.,385,0190.txt,"Hr. Auguftin Steigner aus Tyrol, Hr. Michael Kern von Bamberg, Mufc, Hr. Mich, Winckler von Schlettlingen, Leonhard Fornaro von Langenfee",". Michael Kern  (https://de.wikipedia.org/wiki/Michael_Kern_(Bildhauer) https://de.wikipedia.org/wiki/Michael_Kernbach https://de.wikipedia.org/wiki/Michael_Kernberger https://de.wikipedia.org/wiki/Michael_Kern https://de.wikipedia.org/wiki/Michael_of_Kent https://de.wikipedia.org/wiki/Michael_Kerkloh https://de.wikipedia.org/wiki/Michael_Kersting_(Musikproduzent) https://de.wikipedia.org/wiki/Michael_Kearney https://de.wikipedia.org/wiki/Michael_Bernhard_(Politiker) https://de.wikipedia.org/wiki/Michael_K%C3%B6rner_(Kommentator)), Mufc (https://de.wikipedia.org/wiki/MUFC https://de.wikipedia.org/wiki/Muscheln https://de.wikipedia.org/wiki/Muff_Potter https://de.wikipedia.org/wiki/Mufflon https://de.wikipedia.org/wiki/Munchkin_(Kartenspiel) https://de.wikipedia.org/wiki/Mufti https://de.wikipedia.org/wiki/Much https://de.wikipedia.org/wiki/Murchin https://de.wikipedia.org/wiki/Murcia_(Region) https://de.wikipedia.org/wiki/Muscle-Car), Hr. Mich (https://de.wikipedia.org/wiki/H._Michael_Shepard https://de.wikipedia.org/wiki/H._Richard_Niebuhr https://de.wikipedia.org/wiki/H._Richard_Crane https://de.wikipedia.org/wiki/Hl._Michael https://de.wikipedia.org/wiki/Hemichromis_elongatus https://de.wikipedia.org/wiki/Hamich https://de.wikipedia.org/wiki/Hemichromis https://de.wikipedia.org/wiki/Hamichlol https://de.wikipedia.org/wiki/Hemichromis_camerounensis https://de.wikipedia.org/wiki/Hrichou), . Mich (https://de.wikipedia.org/wiki/Michael_Schumacher https://de.wikipedia.org/wiki/Michael_Jackson https://de.wikipedia.org/wiki/Michael_Kretschmer https://de.wikipedia.org/wiki/Michael_Jordan https://de.wikipedia.org/wiki/Michelangelo https://de.wikipedia.org/wiki/Michel_Foucault https://de.wikipedia.org/wiki/Michigan https://de.wikipedia.org/wiki/Michelangelo_Merisi_da_Caravaggio https://de.wikipedia.org/wiki/Michail_Sergejewitsch_Gorbatschow https://de.wikipedia.org/wiki/Michael_St%C3%BCrzenberger), Winckler  (https://de.wikipedia.org/wiki/Winckler https://de.wikipedia.org/wiki/Wincklerbad https://de.wikipedia.org/wiki/Winckler-Denkmal https://de.wikipedia.org/wiki/Wincklers_Garten https://de.wikipedia.org/wiki/Winckler_Palast https://de.wikipedia.org/wiki/Winklern https://de.wikipedia.org/wiki/Winkler_(Familienname) https://de.wikipedia.org/wiki/Winkler%2BD%C3%BCnnebier https://de.wikipedia.org/wiki/Winkler_Unternehmensgruppe https://de.wikipedia.org/wiki/Winklern_bei_Oberw%C3%B6lz)"
386,15 Novembre 1780,1780-01-15,LEUEN,8,Hr. Keusch von Merlschwanden. 2 Landl. 1 Handw.,386,0190.txt,Hr. Keusch von Merlschwanden,. Keusch  (https://de.wikipedia.org/wiki/Keuschheit https://de.wikipedia.org/wiki/Keuschheitsg%C3%BCrtel https://de.wikipedia.org/wiki/Keuschheitsprobe https://de.wikipedia.org/wiki/Keuschheitskommission https://de.wikipedia.org/wiki/Keusche_Kuckuckshummel https://de.wikipedia.org/wiki/Die_keusche_Susanne_(Operette) https://de.wikipedia.org/wiki/Keuschorchis https://de.wikipedia.org/wiki/Keuschhaltung https://de.wikipedia.org/wiki/Die_keusche_Susanne_(1926) https://de.wikipedia.org/wiki/Keuschlingen)
387,15 Novembre 1780,1780-01-15,ROESSLI,7,Hr. Gottfried Fofter von Uetwellen f. 5.,387,0190.txt,Hr. Gottfried Fofter von Uetwellen,
388,15 Novembre 1780,1780-01-15,SCHWANEN,6,Hs. Ulrich Fromherz f. 2. Joseph Schmid von Hizkirch. 6 Landl.,388,0190.txt,"Hs. Ulrich Fromherz, Joseph Schmid von Hizkirch",Joseph Schmid  (https://de.wikipedia.org/wiki/Joseph_Schmid https://de.wikipedia.org/wiki/Joseph_Schmidt_(S%C3%A4nger) https://de.wikipedia.org/wiki/Joseph_Schmid_(Bildhauer) https://de.wikipedia.org/wiki/Joseph_Schmidlin https://de.wikipedia.org/wiki/Josef_Schmidberger https://de.wikipedia.org/wiki/Joseph_Schmidt-G%C3%B6rg https://de.wikipedia.org/wiki/Joseph_Schmidt_(Politiker) https://de.wikipedia.org/wiki/Joseph_Schmidt https://de.wikipedia.org/wiki/Joseph_Schmid_(Politiker) https://de.wikipedia.org/wiki/Joseph_Scheidegger)
389,16 Novembre 1780,1780-01-16,SCHWERDT,1,Mr. Jain Hr. Develay de Geneve. Doctor Gruber von Gaifs f. 2. Kraufs Virtuos von Ulm. Bayer Muficus aus Tyrol f. 2. Mr. Desouslecret. de Lyon. Ognibene. Mr. Caffa Piccola di Pergine. Freyhoffer von Kirchberg. de La rozierre d'Amiens.,389,0192.txt,"Mr. Jain Hr, Develay de Geneve, Doctor Gruber von Gaifs, Kraufs Virtuos von Ulm, Bayer Muficus aus Tyrol, Mr. Desouslecret, de Lyon, Ognibene, Mr. Caffa Piccola di Pergine, Freyhoffer von Kirchberg, de La rozierre d'Amiens","Mr. Jain  (https://de.wikipedia.org/wiki/Mr._Vain https://de.wikipedia.org/wiki/Mr._Rain https://de.wikipedia.org/wiki/Mija%C3%ADn_L%C3%B3pez https://de.wikipedia.org/wiki/Maja_Ingold https://de.wikipedia.org/wiki/M._Rainer_Lepsius), . Jain  (https://de.wikipedia.org/wiki/Jainismus https://de.wikipedia.org/wiki/Jain_(S%C3%A4ngerin) https://de.wikipedia.org/wiki/Jaina_Lee_Ortiz https://de.wikipedia.org/wiki/Jainzenberg https://de.wikipedia.org/wiki/Jainaba_Bah https://de.wikipedia.org/wiki/Jainvillotte https://de.wikipedia.org/wiki/Jainistische_Kunst https://de.wikipedia.org/wiki/Jainendra_K._Jain https://de.wikipedia.org/wiki/Jainosaurus https://de.wikipedia.org/wiki/Jainzental), de Lyon (https://de.wikipedia.org/wiki/De%E2%80%99Longhi https://de.wikipedia.org/wiki/De_Long_Mountains https://de.wikipedia.org/wiki/De-Long-Inseln https://de.wikipedia.org/wiki/De_Leonismus https://de.wikipedia.org/wiki/Delonte_West https://de.wikipedia.org/wiki/Deljan_Peewski https://de.wikipedia.org/wiki/De_Leon_Daran https://de.wikipedia.org/wiki/Delton https://de.wikipedia.org/wiki/De_Longis https://de.wikipedia.org/wiki/Del_Monte_Foods)"
390,16 Novembre 1780,1780-01-16,STORCHEN,2,Hr. Benjamin Wolff von Mannheim f. 2. Jacob Pfund von Unter-Hallau. 24 Schwaben.,390,0192.txt,UNABLE TO PARSE,
391,16 Novembre 1780,1780-01-16,ADLER,3,Hr. Johann Stampfer aus Tyrol f. 3. Claube Toutlieu de St. Etienne. 4 Handw. 5 Landl. 12 Schwaben.,391,0192.txt,"Hr. Johann Stampfer aus Tyrol, Claube Toutlieu de St, Etienne",Etienne (https://de.wikipedia.org/wiki/Etienne https://de.wikipedia.org/wiki/Etienne_Gard%C3%A9 https://de.wikipedia.org/wiki/Etienne_Aigner_AG https://de.wikipedia.org/wiki/Etienne_Amenyido https://de.wikipedia.org/wiki/Etienne_Bach https://de.wikipedia.org/wiki/Etienne_Chastel https://de.wikipedia.org/wiki/Etienne_Aigner https://de.wikipedia.org/wiki/Etienne_Maillet_de_Fourton https://de.wikipedia.org/wiki/Etienne_Kinsinger https://de.wikipedia.org/wiki/Etienne_Heimann)
392,16 Novembre 1780,1780-01-16,RAABEN,5,Hr. Legler von Glarus. Buehl von Kayserftuhf. 2 Leipziger Fuhrleuth. 9 Landl.,392,0192.txt,"Hr. Legler von Glarus, Buehl von Kayserftuhf",". Legler  (https://de.wikipedia.org/wiki/Leglerh%C3%BCtte https://de.wikipedia.org/wiki/Legler https://de.wikipedia.org/wiki/Legierung https://de.wikipedia.org/wiki/Leclerc_(Panzer) https://de.wikipedia.org/wiki/Legero https://de.wikipedia.org/wiki/Le_Gl%C3%A8be https://de.wikipedia.org/wiki/Le_Clerc_de_la_Vieuville https://de.wikipedia.org/wiki/%C5%81%C4%99g_Le%C5%9Bny https://de.wikipedia.org/wiki/L%C3%A9ger_Marie_Philippe_Tranchant_de_Laverne https://de.wikipedia.org/wiki/Lenglern), Buehl  (https://de.wikipedia.org/wiki/Buehl https://de.wikipedia.org/wiki/Buehler https://de.wikipedia.org/wiki/Buell https://de.wikipedia.org/wiki/Buchloe https://de.wikipedia.org/wiki/Buchla_Electronic_Musical_Instruments https://de.wikipedia.org/wiki/Buels_Gore https://de.wikipedia.org/wiki/Buhl_Data_Service https://de.wikipedia.org/wiki/Buhlenberg https://de.wikipedia.org/wiki/Buhla https://de.wikipedia.org/wiki/Biehla_(Elsterwerda))"
393,16 Novembre 1780,1780-01-16,LEUEN,8,4 Landl. 1 Handw. ROESSLI Ein Frankfuhrter Fuhrmann. SCHWANEN Hr. Huber von Dieffenhofen. Joseph Schmid von Hizkirch f. 3 4 Landl.,393,0192.txt,"ROESSLI Ein Frankfuhrter Fuhrmann, SCHWANEN Hr, Huber von Dieffenhofen, Joseph Schmid von Hizkirch","SCHWANEN Hr (https://de.wikipedia.org/wiki/Schwanenorden https://de.wikipedia.org/wiki/Der_Schwanenprinz_%E2%80%93_Lebe_deinen_Traum https://de.wikipedia.org/wiki/Die_Schwanenprinzessin https://de.wikipedia.org/wiki/Schwanenrittersage https://de.wikipedia.org/wiki/Schwanenhals_(Halterung) https://de.wikipedia.org/wiki/Schwanenbrunnen_(Zwickau) https://de.wikipedia.org/wiki/Schwanenhalsdeformit%C3%A4t https://de.wikipedia.org/wiki/Das_Schwanenhaus https://de.wikipedia.org/wiki/Schwaanhavel https://de.wikipedia.org/wiki/Schwanenhals-Sternmoos), SCHWANEN  (https://de.wikipedia.org/wiki/Schwanensee https://de.wikipedia.org/wiki/Schwanenstadt https://de.wikipedia.org/wiki/Schwanenberg https://de.wikipedia.org/wiki/Schwanenblume https://de.wikipedia.org/wiki/Schwanenwerder https://de.wikipedia.org/wiki/Schwanenpelz_der_Marlene_Dietrich https://de.wikipedia.org/wiki/Schwanenburg https://de.wikipedia.org/wiki/Schwanengesang_(Film) https://de.wikipedia.org/wiki/Schwanengans https://de.wikipedia.org/wiki/Schwanenkirche_(Roes)), Huber  (https://de.wikipedia.org/wiki/Huber https://de.wikipedia.org/wiki/Hubert_ohne_Staller https://de.wikipedia.org/wiki/Hubert_Burda_Media https://de.wikipedia.org/wiki/Hubert_Aiwanger https://de.wikipedia.org/wiki/Hubert_ohne_Staller/Episodenliste https://de.wikipedia.org/wiki/Hubert_von_Goisern https://de.wikipedia.org/wiki/Hubertus_von_Hohenlohe https://de.wikipedia.org/wiki/Hubert_Burda https://de.wikipedia.org/wiki/Hubertusburg https://de.wikipedia.org/wiki/Hubertus_Knabe), Joseph Schmid  (https://de.wikipedia.org/wiki/Joseph_Schmid https://de.wikipedia.org/wiki/Joseph_Schmidt_(S%C3%A4nger) https://de.wikipedia.org/wiki/Joseph_Schmid_(Bildhauer) https://de.wikipedia.org/wiki/Joseph_Schmidlin https://de.wikipedia.org/wiki/Josef_Schmidberger https://de.wikipedia.org/wiki/Joseph_Schmidt-G%C3%B6rg https://de.wikipedia.org/wiki/Joseph_Schmidt_(Politiker) https://de.wikipedia.org/wiki/Joseph_Schmidt https://de.wikipedia.org/wiki/Joseph_Schmid_(Politiker) https://de.wikipedia.org/wiki/Joseph_Scheidegger)"
394,17 Novembre 1780,1780-01-17,SCHWERDT,1,Mr. Jain Hr. Develay de Geneve,394,0194.txt,"Mr. Jain Hr, Develay de Geneve","Mr. Jain  (https://de.wikipedia.org/wiki/Mr._Vain https://de.wikipedia.org/wiki/Mr._Rain https://de.wikipedia.org/wiki/Mija%C3%ADn_L%C3%B3pez https://de.wikipedia.org/wiki/Maja_Ingold https://de.wikipedia.org/wiki/M._Rainer_Lepsius), . Jain  (https://de.wikipedia.org/wiki/Jainismus https://de.wikipedia.org/wiki/Jain_(S%C3%A4ngerin) https://de.wikipedia.org/wiki/Jaina_Lee_Ortiz https://de.wikipedia.org/wiki/Jainzenberg https://de.wikipedia.org/wiki/Jainaba_Bah https://de.wikipedia.org/wiki/Jainvillotte https://de.wikipedia.org/wiki/Jainistische_Kunst https://de.wikipedia.org/wiki/Jainendra_K._Jain https://de.wikipedia.org/wiki/Jainosaurus https://de.wikipedia.org/wiki/Jainzental)"
395,17 Novembre 1780,1780-01-17,SCHWERDT,1,Doctor Gruber von Gails f. 2,395,0194.txt,Doctor Gruber von Gails,
396,17 Novembre 1780,1780-01-17,SCHWERDT,1,Kaufs Virtuos von Ulm,396,0194.txt,Kaufs Virtuos von Ulm,
397,17 Novembre 1780,1780-01-17,SCHWERDT,1,Mr. Desouslecret. de Lyon,397,0194.txt,"Mr. Desouslecret, de Lyon",de Lyon (https://de.wikipedia.org/wiki/De%E2%80%99Longhi https://de.wikipedia.org/wiki/De_Long_Mountains https://de.wikipedia.org/wiki/De-Long-Inseln https://de.wikipedia.org/wiki/De_Leonismus https://de.wikipedia.org/wiki/Delonte_West https://de.wikipedia.org/wiki/Deljan_Peewski https://de.wikipedia.org/wiki/De_Leon_Daran https://de.wikipedia.org/wiki/Delton https://de.wikipedia.org/wiki/De_Longis https://de.wikipedia.org/wiki/Del_Monte_Foods)
398,17 Novembre 1780,1780-01-17,SCHWERDT,1,Oglibone Mr. Caffa Piccola di Pergine,398,0194.txt,Oglibone Mr. Caffa Piccola di Pergine,
399,17 Novembre 1780,1780-01-17,SCHWERDT,1,de Larozierre d'Amiens,399,0194.txt,de Larozierre d'Amiens,
400,17 Novembre 1780,1780-01-17,SCHWERDT,1,Faesch von Basel.,400,0194.txt,Faesch von Basel,Faesch  (https://de.wikipedia.org/wiki/Faesch https://de.wikipedia.org/wiki/Faeschisches_Kabinett https://de.wikipedia.org/wiki/Faesch_(Familie) https://de.wikipedia.org/wiki/Faesch_%26_Piccard https://de.wikipedia.org/wiki/Faschismus https://de.wikipedia.org/wiki/Faschismustheorie https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie https://de.wikipedia.org/wiki/Falschgeld https://de.wikipedia.org/wiki/Falschfahrer https://de.wikipedia.org/wiki/Falscher_Freund)
401,17 Novembre 1780,1780-01-17,STORCHEN,2,Hr. Benjamin Wolff von Mannheim f. 2,401,0194.txt,Hr. Benjamin Wolff von Mannheim,. Benjamin Wolff  (https://de.wikipedia.org/wiki/Benjamin_Wolff_(Rabbiner) https://de.wikipedia.org/wiki/Benjamin_Wolff https://de.wikipedia.org/wiki/Benjamin_Wolf_L%C3%B6w https://de.wikipedia.org/wiki/Benjamin_Wolf_Heidenheim)
402,17 Novembre 1780,1780-01-17,STORCHEN,2,Jacob Meyer von Gehrweil f. 2.,402,0194.txt,Jacob Meyer von Gehrweil,Jacob Meyer  (https://de.wikipedia.org/wiki/Jacob_Meyer https://de.wikipedia.org/wiki/Jacob_Meyerheine https://de.wikipedia.org/wiki/Jacobmeyer https://de.wikipedia.org/wiki/Jacob_Mayer_(Fabrikant) https://de.wikipedia.org/wiki/Jacob_Mayer_(Mundartdichter) https://de.wikipedia.org/wiki/Jakob_Meyer_zum_Hasen https://de.wikipedia.org/wiki/Jacob-Mayer-Realschule https://de.wikipedia.org/wiki/Jacob_Mayer_(Baumeister) https://de.wikipedia.org/wiki/Jakob_Mayer-Attenhofer https://de.wikipedia.org/wiki/Jakob_Meyer_Beer)
403,17 Novembre 1780,1780-01-17,ADLER,3,Hr. Johann Stampfer aus Tyrol f. 3,403,0194.txt,Hr. Johann Stampfer aus Tyrol,
404,17 Novembre 1780,1780-01-17,ADLER,3,Claude Toutlieu de St. Etienne.,404,0194.txt,Claude Toutlieu de St. Etienne,
405,17 Novembre 1780,1780-01-17,RAABEN,5,Hr. Siebenmann von Arau,405,0194.txt,Hr. Siebenmann von Arau,. Siebenmann  (https://de.wikipedia.org/wiki/Sieben_Mann_im_Morgengrauen https://de.wikipedia.org/wiki/Siebenmann https://de.wikipedia.org/wiki/Die_sieben_M%C3%A4nner_der_Evelyn_Hugo https://de.wikipedia.org/wiki/Siebenm%C3%A4nnerstein https://de.wikipedia.org/wiki/Die_sieben_M%C3%A4nner_der_Sumuru https://de.wikipedia.org/wiki/Siebenm%C3%A4nnerhaus https://de.wikipedia.org/wiki/Sieben_Managementwerkzeuge https://de.wikipedia.org/wiki/Siebentann https://de.wikipedia.org/wiki/Siebenm%C3%A4nner_f%C3%BCr_Kultm%C3%A4hler)
406,17 Novembre 1780,1780-01-17,RAABEN,5,Jof. Gehnn von Kuchenbach,406,0194.txt,Jof. Gehnn von Kuchenbach,
407,17 Novembre 1780,1780-01-17,RAABEN,5,Jacob Hartmann von Wattweil.,407,0194.txt,Jacob Hartmann von Wattweil,Jacob Hartmann  (https://de.wikipedia.org/wiki/Jakob_Hartmann https://de.wikipedia.org/wiki/Jakob_von_Hartmann)
408,17 Novembre 1780,1780-01-17,LEUEN,8,Ein Französischer Soldat,408,0194.txt,,
409,17 Novembre 1780,1780-01-17,LEUEN,8,2 Landl. 1 Handw.,409,0194.txt,,
410,17 Novembre 1780,1780-01-17,ROESSLI,7,Hr. Berchtold aus Tyrol. Anton Barretti de Milan,410,0194.txt,"Hr. Berchtold aus Tyrol, Anton Barretti de Milan",
411,17 Novembre 1780,1780-01-17,ROESSLI,7,2 Risgäuer Buchhändlr. Ein Frankfurter Fuhrmann. 9 Landl.,411,0194.txt,,
