Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Raw Line,Visitor,Links,Filename
527,16 Augufti 1780,1780-01-16,ROESSL,8,Mr. Ambrof. Seretto de Milan f. 2.,"Mr. Ambrof, Seretto de Milan","Ambrof (https://de.wikipedia.org/wiki/Ambrosius_von_Mailand https://de.wikipedia.org/wiki/Ambroxol https://de.wikipedia.org/wiki/Ambroise_Par%C3%A9 https://de.wikipedia.org/wiki/Ambrosia https://de.wikipedia.org/wiki/Ambrose_Bierce https://de.wikipedia.org/wiki/Ambrox https://de.wikipedia.org/wiki/Ambrosius_Blarer https://de.wikipedia.org/wiki/Ambrogio_Lorenzetti https://de.wikipedia.org/wiki/Ambrosianum_T%C3%BCbingen https://de.wikipedia.org/wiki/Ambrose_Jessup_Tomlinson), Seretto (https://de.wikipedia.org/wiki/Stretto https://de.wikipedia.org/wiki/Saretto https://de.wikipedia.org/wiki/Stretto_di_Messina https://de.wikipedia.org/wiki/Strettoia https://de.wikipedia.org/wiki/Stretton_(Rutland) https://de.wikipedia.org/wiki/Stretton_(Warrington) https://de.wikipedia.org/wiki/Secret_Town https://de.wikipedia.org/wiki/Stretton https://de.wikipedia.org/wiki/Sarett-Oxidation)",../../ideas/ocr_mit_claude/0034.txt
528,16 Augufti 1780,1780-01-16,ROESSL,8,Ant. Schneefmann aus der March.,Ant. Schneefmann aus der March,,../../ideas/ocr_mit_claude/0034.txt
529,16 Augufti 1780,1780-01-16,ROESSL,8,Ein Frankfurter Fuhrmann. 3 Handw.,,,../../ideas/ocr_mit_claude/0034.txt
530,17 Augufti 1780,1780-01-17,SCHWERDT,1,Hr. Blumer von Glarus.,Hr. Blumer von Glarus,Blumer (https://de.wikipedia.org/wiki/Blumer https://de.wikipedia.org/wiki/Blumerode https://de.wikipedia.org/wiki/Blumer_(Familie) https://de.wikipedia.org/wiki/Blumergraben https://de.wikipedia.org/wiki/Blumeray https://de.wikipedia.org/wiki/Blumer_Beck https://de.wikipedia.org/wiki/Blumerberg https://de.wikipedia.org/wiki/Blumer-Marcus https://de.wikipedia.org/wiki/Blumers https://de.wikipedia.org/wiki/Blumert),../../ideas/ocr_mit_claude/0036.txt
531,17 Augufti 1780,1780-01-17,SCHWERDT,1,Carlis de Modena.,Carlis de Modena,Carlis (https://de.wikipedia.org/wiki/Carlismus https://de.wikipedia.org/wiki/Carlisle https://de.wikipedia.org/wiki/Carlisle_Grounds https://de.wikipedia.org/wiki/Carlisle_(Pennsylvania) https://de.wikipedia.org/wiki/Carlisle_County https://de.wikipedia.org/wiki/Carlisle_(Iowa) https://de.wikipedia.org/wiki/Carlisle_(Ohio) https://de.wikipedia.org/wiki/Carlisle_(Massachusetts) https://de.wikipedia.org/wiki/Carlisle_Castle https://de.wikipedia.org/wiki/Carlisle_Floyd),../../ideas/ocr_mit_claude/0036.txt
532,17 Augufti 1780,1780-01-17,SCHWERDT,1,Bächtel von Schaffhaufen.,Bächtel von Schaffhaufen,Bächtel (https://de.wikipedia.org/wiki/B%C3%A4chtelistag https://de.wikipedia.org/wiki/Bechtel_Corporation https://de.wikipedia.org/wiki/Buchteln https://de.wikipedia.org/wiki/Bachtel https://de.wikipedia.org/wiki/Bechtelsreuth https://de.wikipedia.org/wiki/Bachtelweiher https://de.wikipedia.org/wiki/Bachtelsee https://de.wikipedia.org/wiki/Bachtelsteig https://de.wikipedia.org/wiki/B%C3%A4chtlefest https://de.wikipedia.org/wiki/Bachtelm%C3%BChle),../../ideas/ocr_mit_claude/0036.txt
533,17 Augufti 1780,1780-01-17,SCHWERDT,1,Wartmann de Morges.,Wartmann de Morges,Wartmann (https://de.wikipedia.org/wiki/Wartmann https://de.wikipedia.org/wiki/Wartmannsroth https://de.wikipedia.org/wiki/Wartmannstetten https://de.wikipedia.org/wiki/Wartmann_Holding https://de.wikipedia.org/wiki/Wartmann-K%C3%A4gi https://de.wikipedia.org/wiki/Wartmann-F%C3%BCchslin https://de.wikipedia.org/wiki/Warmann_von_Konstanz https://de.wikipedia.org/wiki/Wortmann_AG https://de.wikipedia.org/wiki/Wortmannin https://de.wikipedia.org/wiki/Wortmann_Schuh-Holding),../../ideas/ocr_mit_claude/0036.txt
534,17 Augufti 1780,1780-01-17,SCHWERDT,1,Mr. Raymond. Mr. Hanhardt de Geneve.,"Mr. Raymond, Mr. Hanhardt de Geneve","Mr. Raymond (https://de.wikipedia.org/wiki/M._Raymond) Raymond (https://de.wikipedia.org/wiki/Raymond https://de.wikipedia.org/wiki/Raymond_Kopa https://de.wikipedia.org/wiki/Raymond_Feist https://de.wikipedia.org/wiki/Raymond_van_Barneveld https://de.wikipedia.org/wiki/Raymond_Chandler https://de.wikipedia.org/wiki/Raymond_Burr https://de.wikipedia.org/wiki/Raymond_FitzGerald https://de.wikipedia.org/wiki/Raymond_Leo_Burke https://de.wikipedia.org/wiki/Raymond_Maufrais https://de.wikipedia.org/wiki/Raymond_(Maine)), Hanhardt (https://de.wikipedia.org/wiki/Hanhart https://de.wikipedia.org/wiki/Hanhart-Syndrom https://de.wikipedia.org/wiki/Hans_Hardt-Hardtloff https://de.wikipedia.org/wiki/Honhardt https://de.wikipedia.org/wiki/Hanhart_(Begriffskl%C3%A4rung) https://de.wikipedia.org/wiki/Honhardter_Bach https://de.wikipedia.org/wiki/Hans_Hardt)",../../ideas/ocr_mit_claude/0036.txt
535,17 Augufti 1780,1780-01-17,SCHWERDT,1,Wunfchold von Strafsburg.,Wunfchold von Strafsburg,,../../ideas/ocr_mit_claude/0036.txt
536,17 Augufti 1780,1780-01-17,SCHWERDT,1,Pfarrer Ruffenacht von Liechtenfteg.,Pfarrer Ruffenacht von Liechtenfteg,,../../ideas/ocr_mit_claude/0036.txt
537,17 Augufti 1780,1780-01-17,SCHWERDT,1,Mofer von Biel.,Mofer von Biel,Mofer (https://de.wikipedia.org/wiki/Mofers https://de.wikipedia.org/wiki/Moers https://de.wikipedia.org/wiki/Modern_Family https://de.wikipedia.org/wiki/Moderner_F%C3%BCnfkampf https://de.wikipedia.org/wiki/Mofette https://de.wikipedia.org/wiki/Moderator https://de.wikipedia.org/wiki/Moderne https://de.wikipedia.org/wiki/Modern_Monetary_Theory https://de.wikipedia.org/wiki/Modern_Talking https://de.wikipedia.org/wiki/Moderne_Sage),../../ideas/ocr_mit_claude/0036.txt
538,17 Augufti 1780,1780-01-17,SCHWERDT,1,"Pons, les Frerres Raynaldis de Lyon.","Pons, les Frerres Raynaldis de Lyon",,../../ideas/ocr_mit_claude/0036.txt
539,17 Augufti 1780,1780-01-17,SCHWERDT,1,Eine Frau von Surfee f. 3.,Eine Frau von Surfee,"Eine Frau (https://de.wikipedia.org/wiki/Eine_Frau https://de.wikipedia.org/wiki/Eine_Frau,_eine_Wohnung,_ein_Roman https://de.wikipedia.org/wiki/Eine_Frau_ohne_Mann_ist_wie_ein_Fisch_ohne_Fahrrad https://de.wikipedia.org/wiki/Eine_Frau_verschwindet_(2012) https://de.wikipedia.org/wiki/Eine_Frau,_die_wei%C3%9F,_was_sie_will https://de.wikipedia.org/wiki/Eine_Frau_an_der_Front https://de.wikipedia.org/wiki/Eine_Frau_f%C3%BCr_den_Marshall https://de.wikipedia.org/wiki/Eine_Frau_unter_Einflu%C3%9F https://de.wikipedia.org/wiki/Eine_Frau_steht_ihren_Mann_(1988) https://de.wikipedia.org/wiki/Eine_Frau_mit_berauschenden_Talenten)",../../ideas/ocr_mit_claude/0036.txt
540,17 Augufti 1780,1780-01-17,STÖRCHEN,9,Mr. Barade d'Auvergne.,Mr. Barade d'Auvergne,Barade (https://de.wikipedia.org/wiki/Barad%C3%A8res https://de.wikipedia.org/wiki/Baradei https://de.wikipedia.org/wiki/Baradenick https://de.wikipedia.org/wiki/Baradee https://de.wikipedia.org/wiki/Baradel https://de.wikipedia.org/wiki/Bar_(Adelsgeschlecht) https://de.wikipedia.org/wiki/Baraye https://de.wikipedia.org/wiki/Bardejov https://de.wikipedia.org/wiki/Barde https://de.wikipedia.org/wiki/Bardeleben_(Adelsgeschlechter)),../../ideas/ocr_mit_claude/0036.txt
541,17 Augufti 1780,1780-01-17,STÖRCHEN,9,Joh. Hitz von Chur.,Joh. Hitz von Chur,Joh. Hitz (https://de.wikipedia.org/wiki/Johlitz),../../ideas/ocr_mit_claude/0036.txt
542,17 Augufti 1780,1780-01-17,STÖRCHEN,9,Ulrich Frommherz von Gerweil f. 2.,Ulrich Frommherz von Gerweil,,../../ideas/ocr_mit_claude/0036.txt
543,17 Augufti 1780,1780-01-17,STÖRCHEN,9,3 St. Galler Fuhrleuth.,,,../../ideas/ocr_mit_claude/0036.txt
544,17 Augufti 1780,1780-01-17,STÖRCHEN,9,9 Schwaben. 3 Landl.,,,../../ideas/ocr_mit_claude/0036.txt
545,17 Augufti 1780,1780-01-17,ADLER,3,Mr. Francois Mondè de Nancy f. 3.,Mr. Francois Mondè de Nancy,Francois Mondè (https://de.wikipedia.org/wiki/Fran%C3%A7ois_Modesto),../../ideas/ocr_mit_claude/0036.txt
546,17 Augufti 1780,1780-01-17,ADLER,3,Noel Corbaffier de Savoye.,Noel Corbaffier de Savoye,,../../ideas/ocr_mit_claude/0036.txt
547,17 Augufti 1780,1780-01-17,ADLER,3,8 Schwab. 3 Landl.,,,../../ideas/ocr_mit_claude/0036.txt
548,17 Augufti 1780,1780-01-17,ROTHHAUS,4,"Mr. Pitzala de Milan, f. 2. Brix aus Böhmen f. 2.","Mr. Pitzala de Milan,, Brix aus Böhmen","Pitzala (https://de.wikipedia.org/wiki/Pitz_Alpine_Glacier_Trail https://de.wikipedia.org/wiki/Pitzal https://de.wikipedia.org/wiki/Pizzala), Brix (https://de.wikipedia.org/wiki/Brix https://de.wikipedia.org/wiki/Brixen https://de.wikipedia.org/wiki/Brixen_im_Thale https://de.wikipedia.org/wiki/Brixner_Dom https://de.wikipedia.org/wiki/Brixlegg https://de.wikipedia.org/wiki/Brixton_Motorcycles https://de.wikipedia.org/wiki/Brixner_Domkreuzgang https://de.wikipedia.org/wiki/Brix_Schaumburg https://de.wikipedia.org/wiki/Brixentaler_Bauerntarock https://de.wikipedia.org/wiki/Brixental)",../../ideas/ocr_mit_claude/0036.txt
549,17 Augufti 1780,1780-01-17,ROTHHAUS,4,Schmid von Conftanz.,Schmid von Conftanz,Schmid (https://de.wikipedia.org/wiki/Schmid https://de.wikipedia.org/wiki/Schmidt https://de.wikipedia.org/wiki/Schmidm%C3%BChlen https://de.wikipedia.org/wiki/Schmidheiny_(Familie) https://de.wikipedia.org/wiki/Schmidgaden https://de.wikipedia.org/wiki/Schmida_(Fluss) https://de.wikipedia.org/wiki/Schmidt_Spiele https://de.wikipedia.org/wiki/Schmidteinander https://de.wikipedia.org/wiki/Schmidt_%26_Pocher https://de.wikipedia.org/wiki/Schmidt-Teleskop),../../ideas/ocr_mit_claude/0036.txt
550,17 Augufti 1780,1780-01-17,ROTHHAUS,4,Mad. Probft von Biel.,Mad. Probft von Biel,,../../ideas/ocr_mit_claude/0036.txt
551,17 Augufti 1780,1780-01-17,HIRSCHEN,5,Mr. Fornaro von Langenfee f. 2.,Mr. Fornaro von Langenfee,Fornaro (https://de.wikipedia.org/wiki/Fornaro https://de.wikipedia.org/wiki/Fornaroli https://de.wikipedia.org/wiki/FortaRock_Festival https://de.wikipedia.org/wiki/Forna%C3%A7on https://de.wikipedia.org/wiki/Fornarina https://de.wikipedia.org/wiki/Forza_Rossa_Racing https://de.wikipedia.org/wiki/Fornarelli https://de.wikipedia.org/wiki/Fornara https://de.wikipedia.org/wiki/Fornarini https://de.wikipedia.org/wiki/Fornaris),../../ideas/ocr_mit_claude/0036.txt
552,17 Augufti 1780,1780-01-17,HIRSCHEN,5,Jac. Ruthishauser von Gütingen.,Jac. Ruthishauser von Gütingen,,../../ideas/ocr_mit_claude/0036.txt
553,17 Augufti 1780,1780-01-17,HIRSCHEN,5,Bader von Schaffhaufen.,Bader von Schaffhaufen,Bader (https://de.wikipedia.org/wiki/Bader https://de.wikipedia.org/wiki/Bader-Ann https://de.wikipedia.org/wiki/Badersleben https://de.wikipedia.org/wiki/Badersdorf https://de.wikipedia.org/wiki/Bader_(Familienname) https://de.wikipedia.org/wiki/Baderegeln https://de.wikipedia.org/wiki/Bader_Goula https://de.wikipedia.org/wiki/Bader_Versand https://de.wikipedia.org/wiki/Badersee https://de.wikipedia.org/wiki/Badersklingenbach),../../ideas/ocr_mit_claude/0036.txt
554,17 Augufti 1780,1780-01-17,HIRSCHEN,5,Richard de Strasbourg.,Richard de Strasbourg,Richard (https://de.wikipedia.org/wiki/Richard https://de.wikipedia.org/wiki/Richard_L%C3%B6wenherz https://de.wikipedia.org/wiki/Richard_Wagner https://de.wikipedia.org/wiki/Richard_David_Precht https://de.wikipedia.org/wiki/Richard_Lugner https://de.wikipedia.org/wiki/Richard_Strauss https://de.wikipedia.org/wiki/Richard_Feynman https://de.wikipedia.org/wiki/Richard_III._(England) https://de.wikipedia.org/wiki/Richard_Armitage_(Schauspieler) https://de.wikipedia.org/wiki/Richard_Nixon),../../ideas/ocr_mit_claude/0036.txt
555,17 Augufti 1780,1780-01-17,HIRSCHEN,5,4 Schwaben. 4 Landleuth.,,,../../ideas/ocr_mit_claude/0036.txt
556,17 Augufti 1780,1780-01-17,RAABEN,6,Mr. Falzolla de Milan f. 2.,Mr. Falzolla de Milan,Falzolla (https://de.wikipedia.org/wiki/Fazlollah_Nuri https://de.wikipedia.org/wiki/Fazlollah_Zahedi https://de.wikipedia.org/wiki/Faizollayeva),../../ideas/ocr_mit_claude/0036.txt
557,17 Augufti 1780,1780-01-17,RAABEN,6,Mefch von Frick f. 2.,Mefch von Frick,Mefch (https://de.wikipedia.org/wiki/Mechanismus_von_Antikythera https://de.wikipedia.org/wiki/Meschede https://de.wikipedia.org/wiki/Mechernich https://de.wikipedia.org/wiki/Merchandising https://de.wikipedia.org/wiki/Mechatronik https://de.wikipedia.org/wiki/Mechanisches_Stellwerk https://de.wikipedia.org/wiki/Melchnau https://de.wikipedia.org/wiki/Mechthild_Gro%C3%9Fmann https://de.wikipedia.org/wiki/Mechelen https://de.wikipedia.org/wiki/Merching),../../ideas/ocr_mit_claude/0036.txt
558,17 Augufti 1780,1780-01-17,RAABEN,6,Franz Diethelm von Lachen f. 3.,Franz Diethelm von Lachen,,../../ideas/ocr_mit_claude/0036.txt
559,17 Augufti 1780,1780-01-17,RAABEN,6,Gebrüder Levi von Hohenembs. f. 3.,Gebrüder Levi von Hohenembs,,../../ideas/ocr_mit_claude/0036.txt
560,17 Augufti 1780,1780-01-17,RAABEN,6,16 Pilger. 6 Landl.,,,../../ideas/ocr_mit_claude/0036.txt
561,17 Augufti 1780,1780-01-17,LEUEN,7,Hr Martin aus Böhmen. 4 Handw.,Hr. Martin aus Böhmen,Martin (https://de.wikipedia.org/wiki/Martin https://de.wikipedia.org/wiki/Martin_Luther https://de.wikipedia.org/wiki/Martin_Luther_King https://de.wikipedia.org/wiki/Martin_Heidegger https://de.wikipedia.org/wiki/Martina_Hingis https://de.wikipedia.org/wiki/Martin_Schulz https://de.wikipedia.org/wiki/Martina_Navratilova https://de.wikipedia.org/wiki/Martin-Luther-Universit%C3%A4t_Halle-Wittenberg https://de.wikipedia.org/wiki/Martin_Suter https://de.wikipedia.org/wiki/Martin_Walser),../../ideas/ocr_mit_claude/0036.txt
562,17 Augufti 1780,1780-01-17,ROESSL,8,Mr. Ambrof. Scretto de Milan f. 2.,"Mr. Ambrof, Scretto de Milan","Ambrof (https://de.wikipedia.org/wiki/Ambrosius_von_Mailand https://de.wikipedia.org/wiki/Ambroxol https://de.wikipedia.org/wiki/Ambroise_Par%C3%A9 https://de.wikipedia.org/wiki/Ambrosia https://de.wikipedia.org/wiki/Ambrose_Bierce https://de.wikipedia.org/wiki/Ambrox https://de.wikipedia.org/wiki/Ambrosius_Blarer https://de.wikipedia.org/wiki/Ambrogio_Lorenzetti https://de.wikipedia.org/wiki/Ambrosianum_T%C3%BCbingen https://de.wikipedia.org/wiki/Ambrose_Jessup_Tomlinson), Scretto (https://de.wikipedia.org/wiki/Scrittori_greci_e_latini https://de.wikipedia.org/wiki/Stretto https://de.wikipedia.org/wiki/Saretto https://de.wikipedia.org/wiki/Stretto_di_Messina https://de.wikipedia.org/wiki/Strettoia https://de.wikipedia.org/wiki/Stretton_(Rutland) https://de.wikipedia.org/wiki/Stretton_(Warrington) https://de.wikipedia.org/wiki/Stretton https://de.wikipedia.org/wiki/Sarett-Oxidation https://de.wikipedia.org/wiki/Secret_Town)",../../ideas/ocr_mit_claude/0036.txt
563,17 Augufti 1780,1780-01-17,ROESSL,8,Rizi di Chiavenna f. 2.,Rizi di Chiavenna,,../../ideas/ocr_mit_claude/0036.txt
564,17 Augufti 1780,1780-01-17,ROESSL,8,Jacob Weber von Cander.,Jacob Weber von Cander,Jacob Weber (https://de.wikipedia.org/wiki/Jacob_Weber https://de.wikipedia.org/wiki/Jacob_Eberhard_Gailer https://de.wikipedia.org/wiki/Jacob_Eber https://de.wikipedia.org/wiki/Jakob_Weber_(Schriftsteller) https://de.wikipedia.org/wiki/Jakob_Weber_(Heimatforscher) https://de.wikipedia.org/wiki/Jakob_Weber https://de.wikipedia.org/wiki/Jakob_von_Weber),../../ideas/ocr_mit_claude/0036.txt
565,17 Augufti 1780,1780-01-17,ROESSL,8,2 Landl.,,,../../ideas/ocr_mit_claude/0036.txt
566,18 Augusti 1780,1780-08-18,SCHWERDT,1,Hr. Blumer von Glarus.,Hr. Blumer von Glarus,Blumer (https://de.wikipedia.org/wiki/Blumer https://de.wikipedia.org/wiki/Blumerode https://de.wikipedia.org/wiki/Blumer_(Familie) https://de.wikipedia.org/wiki/Blumergraben https://de.wikipedia.org/wiki/Blumeray https://de.wikipedia.org/wiki/Blumer_Beck https://de.wikipedia.org/wiki/Blumerberg https://de.wikipedia.org/wiki/Blumer-Marcus https://de.wikipedia.org/wiki/Blumers https://de.wikipedia.org/wiki/Blumert),../../ideas/ocr_mit_claude/0038.txt
567,18 Augusti 1780,1780-08-18,SCHWERDT,1,Carlis de Modena.,Carlis de Modena,Carlis (https://de.wikipedia.org/wiki/Carlismus https://de.wikipedia.org/wiki/Carlisle https://de.wikipedia.org/wiki/Carlisle_Grounds https://de.wikipedia.org/wiki/Carlisle_(Pennsylvania) https://de.wikipedia.org/wiki/Carlisle_County https://de.wikipedia.org/wiki/Carlisle_(Iowa) https://de.wikipedia.org/wiki/Carlisle_(Ohio) https://de.wikipedia.org/wiki/Carlisle_(Massachusetts) https://de.wikipedia.org/wiki/Carlisle_Castle https://de.wikipedia.org/wiki/Carlisle_Floyd),../../ideas/ocr_mit_claude/0038.txt
568,18 Augusti 1780,1780-08-18,SCHWERDT,1,Büchtel von Schaffhausen.,Büchtel von Schaffhausen,Büchtel (https://de.wikipedia.org/wiki/B%C3%BCchel_(Familie) https://de.wikipedia.org/wiki/B%C3%BCchelberg_(W%C3%B6rth) https://de.wikipedia.org/wiki/Bechtel_Corporation https://de.wikipedia.org/wiki/B%C3%BCchel_(Eifel) https://de.wikipedia.org/wiki/Buchteln https://de.wikipedia.org/wiki/B%C3%BCchel_(Th%C3%BCringen) https://de.wikipedia.org/wiki/Bachtel https://de.wikipedia.org/wiki/B%C3%BCchelberg_(Leutershausen) https://de.wikipedia.org/wiki/B%C3%BCchelk%C3%BChn https://de.wikipedia.org/wiki/B%C3%BCchelberg_(Gunzenhausen)),../../ideas/ocr_mit_claude/0038.txt
569,18 Augusti 1780,1780-08-18,SCHWERDT,1,Wunschold von Straisburg.,Wunschold von Straisburg,,../../ideas/ocr_mit_claude/0038.txt
570,18 Augusti 1780,1780-08-18,SCHWERDT,1,Moser von Biel.,Moser von Biel,Moser (https://de.wikipedia.org/wiki/Moser https://de.wikipedia.org/wiki/Moser_(Familienname) https://de.wikipedia.org/wiki/Moser-Roth https://de.wikipedia.org/wiki/Moser_Holding https://de.wikipedia.org/wiki/Mosermandl https://de.wikipedia.org/wiki/Moser_von_Filseck https://de.wikipedia.org/wiki/Moserdamm https://de.wikipedia.org/wiki/Mosern_(Gemeinde_Grundlsee) https://de.wikipedia.org/wiki/Moser_Baer_India https://de.wikipedia.org/wiki/Moser_(Bauunternehmen)),../../ideas/ocr_mit_claude/0038.txt
571,18 Augusti 1780,1780-08-18,SCHWERDT,1,"Mylord Jocelyn. Mr. le Chev. Newenham , Anglois.","Mylord Jocelyn, Mr. le Chevon Newenham , Anglois",", ",../../ideas/ocr_mit_claude/0038.txt
572,18 Augusti 1780,1780-08-18,SCHWERDT,1,Berta di Belgirate.,Berta di Belgirate,,../../ideas/ocr_mit_claude/0038.txt
573,18 Augusti 1780,1780-08-18,SCHWERDT,1,Salle de Mirecourt.,Salle de Mirecourt,Salle (https://de.wikipedia.org/wiki/Salle https://de.wikipedia.org/wiki/Sallespisse https://de.wikipedia.org/wiki/Salles-Mongiscard https://de.wikipedia.org/wiki/Sall%C3%A8les-d%E2%80%99Aude https://de.wikipedia.org/wiki/Sallenthin_(Kalbe) https://de.wikipedia.org/wiki/Sallent_de_G%C3%A1llego https://de.wikipedia.org/wiki/Salles-Curan https://de.wikipedia.org/wiki/Salle_Le_Peletier https://de.wikipedia.org/wiki/Salles-d%E2%80%99Angles https://de.wikipedia.org/wiki/Sallen-Key-Filter),../../ideas/ocr_mit_claude/0038.txt
574,18 Augusti 1780,1780-08-18,SCHWERDT,1,"Benner, Comödien-Director von Baaden.",UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0038.txt
575,18 Augusti 1780,1780-08-18,SCHWERDT,1,Colmar de Paris.,Colmar de Paris,Colmar (https://de.wikipedia.org/wiki/Colmar https://de.wikipedia.org/wiki/Colmar_von_der_Goltz https://de.wikipedia.org/wiki/Colmar_Schulte-Goltz https://de.wikipedia.org/wiki/Colmar-Berg https://de.wikipedia.org/wiki/Colmarer_Dominikanerchronist https://de.wikipedia.org/wiki/Colmar_Agglom%C3%A9ration https://de.wikipedia.org/wiki/Colmars https://de.wikipedia.org/wiki/Colmar_Gr%C3%BCnhagen https://de.wikipedia.org/wiki/Colmar_Schumann https://de.wikipedia.org/wiki/Colmarer_Komplott-Prozess),../../ideas/ocr_mit_claude/0038.txt
576,18 Augusti 1780,1780-08-18,SCHWERDT,1,Heinse's von Düsseldorf.,Heinse's von Düsseldorf,Heinse's (https://de.wikipedia.org/wiki/Heine_Steenhagen_w%C3%B6ll_ju_dat_wiesen!_Die_Geschichte_eines_Ehrgeizigen https://de.wikipedia.org/wiki/Heinke_Salisch https://de.wikipedia.org/wiki/Heine_Stupp https://de.wikipedia.org/wiki/Hei%C3%9Fe_Spuren_(1974) https://de.wikipedia.org/wiki/Heine-S%C3%A4kularausgabe https://de.wikipedia.org/wiki/Heise_Security https://de.wikipedia.org/wiki/Heisse_Schokolade https://de.wikipedia.org/wiki/Hei%C3%9Fe_Seele https://de.wikipedia.org/wiki/Heise_Schl%C3%B6sschen https://de.wikipedia.org/wiki/Hei%C3%9Fe_Spuren),../../ideas/ocr_mit_claude/0038.txt
577,18 Augusti 1780,1780-08-18,SCHWERDT,1,Hunkeller von Damersellen.,Hunkeller von Damersellen,Hunkeller (https://de.wikipedia.org/wiki/Hunkeler),../../ideas/ocr_mit_claude/0038.txt
578,18 Augusti 1780,1780-08-18,SCHWERDT,1,Ein Soldat vom Regim. Kalbermatten in Sardinisch. Diensten.,"Kalbermatten in Sardinisch, Diensten",", Diensten (https://de.wikipedia.org/wiki/Dienstenthebung https://de.wikipedia.org/wiki/Dienstanzug_(Bundeswehr) https://de.wikipedia.org/wiki/Dienstanweisung_f%C3%BCr_einen_Unterteufel https://de.wikipedia.org/wiki/Dienstunf%C3%A4higkeit https://de.wikipedia.org/wiki/Dienst_nach_Vorschrift https://de.wikipedia.org/wiki/Dienstanweisung https://de.wikipedia.org/wiki/Dienten_am_Hochk%C3%B6nig https://de.wikipedia.org/wiki/Dienstuniform_bei_deutschen_Feuerwehren https://de.wikipedia.org/wiki/Dienstekomposition https://de.wikipedia.org/wiki/Dienstedt)",../../ideas/ocr_mit_claude/0038.txt
579,18 Augusti 1780,1780-08-18,STORCHEN,2,Mr. Baride d'Auvergne.,Mr. Baride d'Auvergne,Baride (https://de.wikipedia.org/wiki/Bardejov https://de.wikipedia.org/wiki/Barde https://de.wikipedia.org/wiki/Bardeleben_(Adelsgeschlechter) https://de.wikipedia.org/wiki/Bardenitz https://de.wikipedia.org/wiki/Bardenberg https://de.wikipedia.org/wiki/Barile https://de.wikipedia.org/wiki/Bardenbach https://de.wikipedia.org/wiki/Bardenas_Reales https://de.wikipedia.org/wiki/Bardentreffen https://de.wikipedia.org/wiki/Barderup),../../ideas/ocr_mit_claude/0038.txt
580,18 Augusti 1780,1780-08-18,STORCHEN,2,Joh. Hitz von Chur.,Joh. Hitz von Chur,Joh. Hitz (https://de.wikipedia.org/wiki/Johlitz),../../ideas/ocr_mit_claude/0038.txt
581,18 Augusti 1780,1780-08-18,STORCHEN,2,Peter Murhard von Nürnberg.,Peter Murhard von Nürnberg,Peter Murhard (https://de.wikipedia.org/wiki/Peter_Mohrhardt),../../ideas/ocr_mit_claude/0038.txt
582,18 Augusti 1780,1780-08-18,STORCHEN,2,Vit Schmid von Büblikon f. 2.,Vit Schmid von Büblikon,,../../ideas/ocr_mit_claude/0038.txt
